padyam_id	meter	meter_class	satakam	split	text	gold_valid	violated	violated_raw	edit.pos	edit.old	edit.new	edit.direction	edit.line	edit.akshara	edit.word	edit.attested	violation.paada	violation.gana	violation.akshara	violation.observed	violation.aksharas	id	edit	violation
pdy-vutpalamaala-0017	vutpalamaala	vruttamu	""	dev	కట్టడ దప్పి తాము చెడు కార్యముఁ జేయుచు నుండిరేని దోఁ\nబుట్టిన వారినైన విడిపోవుట కార్యము; దౌర్మదాంధ్యముం\nదొట్టిన రావణాసురునితో నెడఁబాసి విభీషణాఖ్యుఁ డా\nపట్టున రాముఁ జేరి చిరపట్టము గట్టుకొనండె భాస్కరా!	true	[]	[]														pdy-v-00049		
pdy-vutpalamaala-0019	vutpalamaala	vruttamu	""	test	కట్టడ లేని కాలమున గాదు శుభం బొరులెంతవారు చె\nపట్టిననైన మర్త్యునకు భాగ్యము రాదనుటెల్లఁ గల్లకా\nదెట్టని పల్కినన్‌; దశరథేశ వసిష్ఠులు రామమూర్తికి\nన్‌ బట్టము కట్టఁ గోరి రది పాయక చేకుఱెనోటు భాస్కరా!	false	["seq"]	["seq"]	42	ే	ె	shorten	0	19	చె	true	0	6	18	||	["రు","చె"]	pdy-v-00050		
pdy-vutpalamaala-0020	vutpalamaala	vruttamu	""	train	కానగ చేరఁ బోలఁ డతికర్ముఁడు నమ్మిక లెన్ని చెసినం\nదానది నమ్మి వానికడ డాయఁగ బోయిన హాని వచ్చు న\nచ్చో నది యెట్లనం; గొఱఁకు చూపుచు నొడ్డిన బోను మేలుగా\nబోనని కానకాసపడి పోవుచుఁ గూలదెఁ గొక్కు భాస్కరా!	false	["seq"]	["seq"]	42	ే	ె	shorten	0	17	చెసినం	false	0	5	15	U||	["లె","న్ని","చె"]	pdy-v-00051		
pdy-vutpalamaala-0025	vutpalamaala	vruttamu	""	test	గిట్టుట కేడఁ గట్టడ లిఖించిన నచ్చటఁ గానీ యెండుచోఁ\nబుట్టదు చావు; జానువుల పున్కల నూడిచి కాశిఁ జావఁగా\nల్గట్టిన శూద్రకున్‌ భ్రమలఁ గప్పుచుఁ దద్విధి గుఱ్ఱమౌచు నా\nపట్టునఁ గొంచు మఱ్ఱికడఁ బ్రాణము దీసెగదయ్య! భాస్కరా!	false	["seq"]	["seq"]	38	ి	ీ	lengthen	0	16	గానీ	true	0	5	15	UUU	["గా","నీ","యెం"]	pdy-v-00052		
pdy-champakamaala-0014	champakamaala	vruttamu	""	dev	ఘనుఁడొకవేళ గీడ్పడిన గ్రమ్మఱ నాతని లేమిఁ బాపఁగా\nగనుగొన నొక్క సత్ప్రభువుఁగాక నరాధము లోపరెందరుం;\nబెనుఁ జెఱువెండినట్టి తఱిఁ బెల్లున మేఘుఁడు గాక నీటితోఁ\nదనూపఁ దుషారముల్‌ శతశతంబులు చాలునటయ్య భాస్కరా!	false	["seq"]	["seq"]	150	ు	ూ	lengthen	3	1	దనూపఁ	false	3	0	63	|U|	["ద","నూ","ప"]	pdy-v-00053		
pdy-champakamaala-0015	champakamaala	vruttamu	""	train	చదువది యెంత గల్గిన రసజ్ఞత యించుక చాలకున్న నా\nచదువు నిరర్థకంబు, గుణ సంయుతులెవ్వరు మెచ్చ రెచ్చటం;\nబదనుగ మంచికూర నలపాకము చేసిననైన నందు నిం\nపొదవెడు నుప్పూ లేక రుచి పుట్టఁగ నేర్చు నటయ్య భాస్కరా!	false	["seq"]	["seq"]	149	ు	ూ	lengthen	3	5	నుప్పూ	false	3	1	66	|UU	["డు","ను","ప్పూ"]	pdy-v-00054		
pdy-vutpalamaala-0030	vutpalamaala	vruttamu	""	train	చేసిన దుష్టచేష్ట నదీ చెప్పక నేర్పునఁ గప్పిపుచ్చి తా\nమూసిన యంతటన్‌ బయలు ముట్టక యుండ దదెట్లు; రాగిపైఁ\nబూసిన బంగరుం జెదరిపోవఁ గడంగిన నాఁడు నాటికి\nన్‌ దాసిన రాగి గానఁబడ దా జనులెల్ల రెఱుంగ భాస్కరా!	false	["seq"]	["seq"]	19	ి	ీ	lengthen	0	8	నదీ	true	0	2	6	||U	["ష్ట","న","దీ"]	pdy-v-00055		
pdy-champakamaala-0017	champakamaala	vruttamu	""	train	తడవగ రాదు దుష్టగుణుఁ దత్వ మెఱుంగక యెవ్వరైన నా\nచెడుగుణ మిట్లు వల్వదని చెప్పిన గ్రక్కున గోపచిత్తుఁడై\nకడుఁ దెఁగఁ జూచుఁగా; మఱుగఁ గాగిన తైలము నీటిబొట్టుపై\nబడునెడ నాక్షణంబెగసి భగ్గున మండక యున్నె భాస్కరా!	true	[]	[]														pdy-v-00056		
pdy-champakamaala-0019	champakamaala	vruttamu	""	dev	తనకు నదృష్టరేఖ విశదంబుగఁ గల్గిన గాని లేనిచో\nజనునకు నెయ్యెడన్‌ బరుల సంపదవల్ల ఫలంబు లేదుగా;\nకనుగవ లెస్సఁగా దెలివి గల్గిన వారికి గాక గ్రుడ్డికి\nన్‌ కనఁబడు నెట్లు వెన్నెలలుఁ గాయగ నందొక రూపూ భాస్కరా!	false	["seq"]	["seq"]	184	ు	ూ	lengthen	3	17	రూపూ	false	3	5	78	|UU	["క","రూ","పూ"]	pdy-v-00057		
pdy-vutpalamaala-0031	vutpalamaala	vruttamu	""	train	తాలిమితోడుతం దగవు దప్పక నేర్పరి యొప్పుదప్పులం\nబాలన సేయఁ గాకట నుపాయ విహీనుఁడు సేయనేర్చునే?\nపాలను నీరు వేఱు పరుపంగ మరాళ మెఱుంగుఁగాని మా\nర్జాలమెఱుంగునే తదురు చారురసజ్ఞత బూన భాస్కరా!	true	[]	[]														pdy-v-00058		
pdy-vutpalamaala-0032	vutpalamaala	vruttamu	""	train	తాలిమితోఁడ గూరిమిఁ గృతఘ్నునకెయ్యెడ నుత్తమోత్తము\nల్‌ మేలొనరించినన్‌ గుణము మిక్కిలి కీడగుఁ, బాముపిల్లకు\nన్‌ బాలిడి పెంచిన న్విషము పాయఁగ నేర్చునె దాని కోఱలం\nజాలఁగ నంతకంత కొక చాయను, హెచ్చును గాక భాస్కరా!	true	[]	[]														pdy-v-00059		
pdy-champakamaala-0020	champakamaala	vruttamu	""	train	తెలియని కార్యమెల్లఁ గడతేర్చుట కొక్క వివేకిఁ జేకొన\nన్‌ వలయు నటైన దిద్దుకొనవచ్చు ప్రయోజన మాంద్య మేమియుం\nగలగదు; ఫాలమందుఁ దిలకం బిడునప్పుడు చేత నద్దముం\nగలిగినఁ జక్కఁ జేసికొనుఁ గాదె నరుండది చూచి భాస్కరా!	true	[]	[]														pdy-v-00060		
pdy-vutpalamaala-0036	vutpalamaala	vruttamu	""	test	దానముఁ జేయనేరని యధార్మికు సంపద యుండి యుండియు\nన్‌ దానె పలాయనంబగుట తథ్యము; బూరుగు మ్రాను గాచిన\nన్‌, దాని ఫలంబులూరక వృథాపడిపోవవె యెండి గాలిచేఁ\nగానలలోన నేమిటికిఁగాక, యభోజ్యములౌట భాస్కరా!	true	[]	[]														pdy-v-00061		
pdy-vutpalamaala-0037	vutpalamaala	vruttamu	""	train	నేరిచి బుద్ధిమంతుఁడతి నీతివివేకము దెల్పినం జెడం\nగారణమున్నవాని కది కైకొనఁగూడదు నిక్కమే; దురా\nచారుఁడు రావణాసురుఁడసహ్యమునొందఁడె చేటుకాలముం\nజేరువయైననాఁడు నిరసించి విభీషణు బుద్ధి భాస్కరా!	true	[]	[]														pdy-v-00062		
pdy-vutpalamaala-0039	vutpalamaala	vruttamu	""	test	పట్టుగ నిక్కుచున్‌ మదముఁ బట్టి మహాత్ములఁ దూలనాడినం\nబట్టిన కార్యముల్‌ చెడును బ్రాణమువోవు నిరర్థదోషము\nల్‌ పుట్టు, మహేశుఁ గాదని కుబుద్ధి నొనర్చిన యజ్ఞ తంత్రము\nల్‌ ముట్టక పోయి దక్షునికి మోసము వచ్చెఁగదయ్య భాస్కరా!	true	[]	[]														pdy-v-00063		
